Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5622","Importations - Valeur","02151","Poulets","2021","2021","1000 US$","12277","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","690.09","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","645","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","848.1","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","1147","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","292.2","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 US$","213","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","675.85","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 US$","926","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","376","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 US$","267","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","530.31","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 US$","691","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3005.78","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 US$","2872","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","204","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 US$","265","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","3980.8","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 US$","2854","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","180","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","068","Bolivie (État plurinational de)","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 US$","245","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5609","Importations - Quantité","02151","Poulets","2017","2017","1000 têtes","24491","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5622","Importations - Valeur","02151","Poulets","2017","2017","1000 US$","2605","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5909","Exportations - Quantité","02151","Poulets","2017","2017","1000 têtes","5654","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5922","Exportations - Valeur","02151","Poulets","2017","2017","1000 US$","617","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5609","Importations - Quantité","02151","Poulets","2018","2018","1000 têtes","30357","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5622","Importations - Valeur","02151","Poulets","2018","2018","1000 US$","2687","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5909","Exportations - Quantité","02151","Poulets","2018","2018","1000 têtes","6523","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5922","Exportations - Valeur","02151","Poulets","2018","2018","1000 US$","1196","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5609","Importations - Quantité","02151","Poulets","2019","2019","1000 têtes","34645","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5622","Importations - Valeur","02151","Poulets","2019","2019","1000 US$","3241","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5909","Exportations - Quantité","02151","Poulets","2019","2019","1000 têtes","4839","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5922","Exportations - Valeur","02151","Poulets","2019","2019","1000 US$","786","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5609","Importations - Quantité","02151","Poulets","2020","2020","1000 têtes","33376","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5622","Importations - Valeur","02151","Poulets","2020","2020","1000 US$","3162","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5909","Exportations - Quantité","02151","Poulets","2020","2020","1000 têtes","7094","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5922","Exportations - Valeur","02151","Poulets","2020","2020","1000 US$","1096","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5609","Importations - Quantité","02151","Poulets","2021","2021","1000 têtes","34913","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5622","Importations - Valeur","02151","Poulets","2021","2021","1000 US$","3223","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5909","Exportations - Quantité","02151","Poulets","2021","2021","1000 têtes","6204","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5922","Exportations - Valeur","02151","Poulets","2021","2021","1000 US$","1254","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","7408.64","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","7109","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","4217.35","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","5901","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","8600.05","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 US$","9948","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","3941.65","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 US$","5281","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","7462.22","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 US$","8405","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","4018.64","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 US$","5642","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","8521.79","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 US$","7941","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","4396.84","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 US$","6010","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","10325.12","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 US$","11570","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","4936.86","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","070","Bosnie-Herzégovine","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 US$","7568","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5609","Importations - Quantité","02151","Poulets","2017","2017","1000 têtes","872","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5622","Importations - Valeur","02151","Poulets","2017","2017","1000 US$","3374","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5909","Exportations - Quantité","02151","Poulets","2017","2017","1000 têtes","89","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5922","Exportations - Valeur","02151","Poulets","2017","2017","1000 US$","29","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5609","Importations - Quantité","02151","Poulets","2018","2018","1000 têtes","512","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5622","Importations - Valeur","02151","Poulets","2018","2018","1000 US$","3162","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5609","Importations - Quantité","02151","Poulets","2019","2019","1000 têtes","1374","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5622","Importations - Valeur","02151","Poulets","2019","2019","1000 US$","4531","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5909","Exportations - Quantité","02151","Poulets","2019","2019","1000 têtes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5922","Exportations - Valeur","02151","Poulets","2019","2019","1000 US$","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5609","Importations - Quantité","02151","Poulets","2020","2020","1000 têtes","1613","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5622","Importations - Valeur","02151","Poulets","2020","2020","1000 US$","3491","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5609","Importations - Quantité","02151","Poulets","2021","2021","1000 têtes","588","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5622","Importations - Valeur","02151","Poulets","2021","2021","1000 US$","2704","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2230.64","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","2723","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","4.07","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","20","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","2583.53","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 US$","2557","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","18.23","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 US$","26","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","3936.41","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 US$","3052","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","5.9","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 US$","28","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3790.16","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 US$","2851","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","4359.54","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 US$","4334","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","31.47","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","072","Botswana","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 US$","84","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5609","Importations - Quantité","02151","Poulets","2017","2017","1000 têtes","40","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5622","Importations - Valeur","02151","Poulets","2017","2017","1000 US$","1425","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5909","Exportations - Quantité","02151","Poulets","2017","2017","1000 têtes","17850","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5922","Exportations - Valeur","02151","Poulets","2017","2017","1000 US$","69981","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5609","Importations - Quantité","02151","Poulets","2018","2018","1000 têtes","100","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5622","Importations - Valeur","02151","Poulets","2018","2018","1000 US$","3760","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5909","Exportations - Quantité","02151","Poulets","2018","2018","1000 têtes","22906","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5922","Exportations - Valeur","02151","Poulets","2018","2018","1000 US$","76836","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5609","Importations - Quantité","02151","Poulets","2019","2019","1000 têtes","1","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5622","Importations - Valeur","02151","Poulets","2019","2019","1000 US$","3967","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5909","Exportations - Quantité","02151","Poulets","2019","2019","1000 têtes","22200","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5922","Exportations - Valeur","02151","Poulets","2019","2019","1000 US$","84406","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5609","Importations - Quantité","02151","Poulets","2020","2020","1000 têtes","1","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5622","Importations - Valeur","02151","Poulets","2020","2020","1000 US$","1028","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5909","Exportations - Quantité","02151","Poulets","2020","2020","1000 têtes","24256","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5922","Exportations - Valeur","02151","Poulets","2020","2020","1000 US$","77891","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5609","Importations - Quantité","02151","Poulets","2021","2021","1000 têtes","1","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5622","Importations - Valeur","02151","Poulets","2021","2021","1000 US$","392","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5909","Exportations - Quantité","02151","Poulets","2021","2021","1000 têtes","24302","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5922","Exportations - Valeur","02151","Poulets","2021","2021","1000 US$","88399","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3305.78","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","8320","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3944215.13","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","6427893","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","3396.11","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 US$","10837","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","3822701.54","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 US$","5884972","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","5029.95","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 US$","11408","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","3951371.51","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 US$","6404568","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","5155.95","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 US$","9955","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3899502.96","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 US$","5481525","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","5281.77","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 US$","15002","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","4201040.27","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","076","Brésil","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 US$","6844400","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5609","Importations - Quantité","02151","Poulets","2017","2017","1000 têtes","912","I","Valeur imputée",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5622","Importations - Valeur","02151","Poulets","2017","2017","1000 US$","1058","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5609","Importations - Quantité","02151","Poulets","2018","2018","1000 têtes","2028","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5622","Importations - Valeur","02151","Poulets","2018","2018","1000 US$","1679","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5609","Importations - Quantité","02151","Poulets","2019","2019","1000 têtes","1805","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5622","Importations - Valeur","02151","Poulets","2019","2019","1000 US$","1564","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5609","Importations - Quantité","02151","Poulets","2020","2020","1000 têtes","1999","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5622","Importations - Valeur","02151","Poulets","2020","2020","1000 US$","1562","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5609","Importations - Quantité","02151","Poulets","2021","2021","1000 têtes","3233","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5622","Importations - Valeur","02151","Poulets","2021","2021","1000 US$","2612","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","1485.83","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 US$","2956","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","1327.87","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 US$","3138","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","0.35","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","1000 US$","2","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","1632.73","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","1000 US$","3551","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","412.74","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","1000 US$","872","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","201.25","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5622","Importations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 US$","452","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","18.59","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","096","Brunéi Darussalam","5922","Exportations - Valeur","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","1000 US$","47","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","100","Bulgarie","5609","Importations - Quantité","02151","Poulets","2017","2017","1000 têtes","1926","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","100","Bulgarie","5622","Importations - Valeur","02151","Poulets","2017","2017","1000 US$","4577","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","100","Bulgarie","5909","Exportations - Quantité","02151","Poulets","2017","2017","1000 têtes","30825","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","100","Bulgarie","5922","Exportations - Valeur","02151","Poulets","2017","2017","1000 US$","11968","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","100","Bulgarie","5609","Importations - Quantité","02151","Poulets","2018","2018","1000 têtes","2391","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","100","Bulgarie","5622","Importations - Valeur","02151","Poulets","2018","2018","1000 US$","5817","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","100","Bulgarie","5909","Exportations - Quantité","02151","Poulets","2018","2018","1000 têtes","29914","A","Chiffre officiel",""
