Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","148","Tchad","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","12778.64","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3987.074","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10531.305","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2795.276","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","7823.027","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","10534.593","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2784.67","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","7840.58","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","10536.871","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","2772.368","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","7858.221","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","10530.953","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2758.156","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","7875.268","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","10510.751","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2742.083","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","7891.767","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","70898.202","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","35071.057","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","33966.456","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","71127.802","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","34627.095","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","34556.078","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","71307.763","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","34173.268","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","35132.892","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","71475.664","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","33712.543","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","35698.325","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","71601.103","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","33246.04","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","36252.084","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1243.235","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","904.669","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","391.642","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1261.845","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","919.214","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","404.88","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1280.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","933.843","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","418.517","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1299.995","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","948.751","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","432.649","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1320.942","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","963.905","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","447.281","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","7852.795","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","4588.034","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3209.66","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","8046.679","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","4658.578","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3332.348","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","8243.094","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","4727.819","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","3458.565","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","8442.58","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","4795.827","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","3588.464","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","8644.829","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","4862.53","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3722.097","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1.486","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1.3","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1.621","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1.319","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1.752","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","1.34","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1.827","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1.357","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1.849","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1.373","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","105.415","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","82.993","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","25.027","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","105.15","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","83.793","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","25.215","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","104.951","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","84.613","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","25.428","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","105.254","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","85.389","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","25.648","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","106.017","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","86.118","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","25.875","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1478.607","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","640.679","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","728.446","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1504.709","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","642.593","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","730.005","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1519.955","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","643.884","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","731.559","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1518.147","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","644.583","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","733.146","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1525.663","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","644.67","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","734.748","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11811.443","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","3616.197","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","7915.93","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","11933.041","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","3620.748","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","8038.426","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","12049.314","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","3622.883","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","8160.285","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","12161.723","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","3622.337","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","8280.799","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","12262.946","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","3618.979","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","788","Tunisie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","8399.535","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5968.383","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2812.629","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","2945.446","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","6065.066","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2832.499","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3018.967","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","6158.42","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","2849.593","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","3092.968","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","6250.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2863.841","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","3167.354","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","6341.855","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2875.091","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","795","Turkménistan","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3241.92","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","82089.826","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","20473.563","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","60271.457","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","82809.304","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","20362.183","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","61554.688","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","83481.684","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","20217.893","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","62743.912","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","84135.428","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","20032.305","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","63803.445","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","84775.404","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","19802.431","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","792","Turquie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","64712.192","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10.828","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","4.306","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","6.886","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","10.865","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","4.245","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","7.042","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","10.956","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","4.191","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","7.202","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","11.069","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","4.138","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","7.361","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","11.204","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","4.088","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","798","Tuvalu","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","7.521","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","44657.257","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","13600.408","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","30622.539","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","44446.954","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","13487.744","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","30521.47","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","44211.094","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","13369.27","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","30425.95","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","43909.666","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","13244.602","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","30334.632","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","43531.422","X","Ciffre de sources internationales",""
